,0
15012,37180
15013,37180
15014,37180
15015,37180
15016,37180
15017,37180
15018,37353
15019,37353
15020,37353
15021,37353
15022,37353
15023,37353
15024,37353
15025,37353
15026,37353
15027,37353
15028,37353
15029,37353
15030,37353
15031,37353
15032,37353
15033,37353
15034,37353
15035,37353
15036,37353
15037,37353
15038,37353
15039,37353
15040,37353
15041,37353
15042,37528
15043,37528
15044,37528
15045,37528
15046,37528
15047,37528
15048,37528
15049,37528
15050,37528
15051,37528
15052,37528
15053,37528
15054,37528
15055,37528
15056,37528
15057,37528
15058,37528
15059,37528
15060,37528
15061,37528
15062,37528
15063,37528
15064,37528
15065,37528
15066,37704
15067,37704
15068,37704
15069,37704
15070,37704
15071,37704
15072,37704
15073,37704
15074,37704
15075,37704
15076,37704
15077,37704
15078,37704
15079,37704
15080,37704
15081,37704
15082,37704
15083,37704
15084,37704
15085,37704
15086,37704
15087,37704
15088,37704
15089,37704
15090,37882
15091,37882
15092,37882
15093,37882
15094,37882
15095,37882
15096,37882
15097,37882
15098,37882
15099,37882
15100,37882
15101,37882
15102,37882
15103,37882
15104,37882
15105,37882
15106,37882
15107,37882
15108,37882
15109,37882
15110,37882
15111,37882
15112,37882
15113,37882
15114,38060
15115,38060
15116,38060
15117,38060
15118,38060
15119,38060
15120,38060
15121,38060
15122,38060
15123,38060
15124,38060
15125,38060
15126,38060
15127,38060
15128,38060
15129,38060
15130,38060
15131,38060
15132,38060
15133,38060
15134,38060
15135,38060
15136,38060
15137,38060
15138,38239
15139,38239
15140,38239
15141,38239
15142,38239
15143,38239
15144,38239
15145,38239
15146,38239
15147,38239
15148,38239
15149,38239
15150,38239
15151,38239
15152,38239
15153,38239
15154,38239
15155,38239
15156,38239
15157,38239
15158,38239
15159,38239
15160,38239
15161,38239
15162,38420
15163,38420
15164,38420
15165,38420
15166,38420
15167,38420
15168,38420
15169,38420
15170,38420
15171,38420
15172,38420
15173,38420
15174,38420
15175,38420
15176,38420
15177,38420
15178,38420
15179,38420
15180,38420
15181,38420
15182,38420
15183,38420
15184,38420
15185,38420
15186,38601
15187,38601
15188,38601
15189,38601
15190,38601
15191,38601
15192,38601
15193,38601
15194,38601
15195,38601
15196,38601
15197,38601
15198,38601
15199,38601
15200,38601
15201,38601
15202,38601
15203,38601
15204,38601
15205,38601
15206,38601
15207,38601
15208,38601
15209,38601
15210,38782
15211,38782
15212,38782
15213,38782
15214,38782
15215,38782
15216,38782
15217,38782
15218,38782
15219,38782
15220,38782
15221,38782
15222,38782
15223,38782
15224,38782
15225,38782
15226,38782
15227,38782
15228,38782
15229,38782
15230,38782
15231,38782
15232,38782
15233,38782
15234,38964
15235,38964
15236,38964
15237,38964
15238,38964
15239,38964
15240,38964
15241,38964
15242,38964
15243,38964
15244,38964
15245,38964
15246,38964
15247,38964
15248,38964
15249,38964
15250,38964
15251,38964
15252,38964
15253,38964
15254,38964
15255,38964
15256,38964
15257,38964
15258,39147
15259,39147
15260,39147
15261,39147
15262,39147
15263,39147
15264,39147
15265,39147
15266,39147
15267,39147
15268,39147
15269,39147
15270,39147
15271,39147
15272,39147
15273,39147
15274,39147
15275,39147
15276,39147
15277,39147
15278,39147
15279,39147
15280,39147
15281,39147
15282,39331
15283,39331
15284,39331
15285,39331
15286,39331
15287,39331
15288,39331
15289,39331
15290,39331
15291,39331
15292,39331
15293,39331
15294,39331
15295,39331
15296,39331
15297,39331
15298,39331
15299,39331
15300,39331
15301,39331
15302,39331
15303,39331
15304,39331
15305,39331
15306,39515
15307,39515
15308,39515
15309,39515
15310,39515
15311,39515
15312,39515
15313,39515
15314,39515
15315,39515
15316,39515
15317,39515
15318,39515
15319,39515
15320,39515
15321,39515
15322,39515
15323,39515
15324,39515
15325,39515
15326,39515
15327,39515
15328,39515
15329,39515
15330,39699
15331,39699
15332,39699
15333,39699
15334,39699
15335,39699
15336,39699
15337,39699
15338,39699
15339,39699
15340,39699
15341,39699
15342,39699
15343,39699
15344,39699
15345,39699
15346,39699
15347,39699
15348,39699
15349,39699
15350,39699
15351,39699
15352,39699
15353,39699
15354,39885
15355,39885
15356,39885
15357,39885
15358,39885
15359,39885
15360,39885
15361,39885
15362,39885
15363,39885
15364,39885
15365,39885
15366,39885
15367,39885
15368,39885
15369,39885
15370,39885
15371,39885
15372,39885
15373,39885
15374,39885
15375,39885
15376,39885
15377,39885
15378,40071
15379,40071
15380,40071
15381,40071
15382,40071
15383,40071
15384,40071
15385,40071
15386,40071
15387,40071
15388,40071
15389,40071
15390,40071
15391,40071
15392,40071
15393,40071
15394,40071
15395,40071
15396,40071
15397,40071
15398,40071
15399,40071
15400,40071
15401,40071
15402,40257
15403,40257
15404,40257
15405,40257
15406,40257
15407,40257
15408,40257
15409,40257
15410,40257
15411,40257
15412,40257
15413,40257
15414,40257
15415,40257
15416,40257
15417,40257
15418,40257
15419,40257
15420,40257
15421,40257
15422,40257
15423,40257
15424,40257
15425,40257
15426,40444
15427,40444
15428,40444
15429,40444
15430,40444
15431,40444
15432,40444
15433,40444
15434,40444
15435,40444
15436,40444
15437,40444
15438,40444
15439,40444
15440,40444
15441,40444
15442,40444
15443,40444
15444,40444
15445,40444
15446,40444
15447,40444
15448,40444
15449,40444
15450,40631
15451,40631
15452,40631
15453,40631
15454,40631
15455,40631
15456,40631
15457,40631
15458,40631
15459,40631
15460,40631
15461,40631
15462,40631
15463,40631
15464,40631
15465,40631
15466,40631
15467,40631
15468,40631
15469,40631
15470,40631
15471,40631
15472,40631
15473,40631
15474,40818
15475,40818
15476,40818
15477,40818
15478,40818
15479,40818
15480,40818
15481,40818
15482,40818
15483,40818
15484,40818
15485,40818
15486,40818
15487,40818
15488,40818
15489,40818
15490,40818
15491,40818
15492,40818
15493,40818
15494,40818
15495,40818
15496,40818
15497,40818
15498,41005
15499,41005
15500,41005
15501,41005
15502,41005
15503,41005
15504,41005
15505,41005
15506,41005
15507,41005
15508,41005
15509,41005
15510,41005
15511,41005
15512,41005
15513,41005
15514,41005
15515,41005
15516,41005
15517,41005
15518,41005
15519,41005
15520,41005
15521,41005
15522,41194
15523,41194
15524,41194
15525,41194
15526,41194
15527,41194
15528,41194
15529,41194
15530,41194
15531,41194
15532,41194
15533,41194
15534,41194
15535,41194
15536,41194
15537,41194
15538,41194
15539,41194
15540,41194
15541,41194
15542,41194
15543,41194
15544,41194
15545,41194
15546,41382
15547,41382
15548,41382
15549,41382
15550,41382
15551,41382
15552,41382
15553,41382
15554,41382
15555,41382
15556,41382
15557,41382
15558,41382
15559,41382
15560,41382
15561,41382
15562,41382
15563,41382
15564,41382
15565,41382
15566,41382
15567,41382
15568,41382
15569,41382
15570,41571
15571,41571
15572,41571
15573,41571
15574,41571
15575,41571
15576,41571
15577,41571
15578,41571
15579,41571
15580,41571
15581,41571
15582,41571
15583,41571
15584,41571
15585,41571
15586,41571
15587,41571
15588,41571
15589,41571
15590,41571
15591,41571
15592,41571
15593,41571
15594,41760
15595,41760
15596,41760
15597,41760
15598,41760
15599,41760
15600,41760
15601,41760
15602,41760
15603,41760
15604,41760
15605,41760
15606,41760
15607,41760
15608,41760
15609,41760
15610,41760
15611,41760
15612,41760
15613,41760
15614,41760
15615,41760
15616,41760
15617,41760
15618,41949
15619,41949
15620,41949
15621,41949
15622,41949
15623,41949
15624,41949
15625,41949
15626,41949
15627,41949
15628,41949
15629,41949
15630,41949
15631,41949
15632,41949
15633,41949
15634,41949
15635,41949
15636,41949
15637,41949
15638,41949
15639,41949
15640,41949
15641,41949
15642,42138
15643,42138
15644,42138
15645,42138
15646,42138
15647,42138
15648,42138
15649,42138
15650,42138
15651,42138
15652,42138
15653,42138
15654,42138
15655,42138
15656,42138
15657,42138
15658,42138
15659,42138
15660,42138
15661,42138
15662,42138
15663,42138
15664,42138
15665,42138
15666,42328
15667,42328
15668,42328
15669,42328
15670,42328
15671,42328
15672,42328
15673,42328
15674,42328
15675,42328
15676,42328
15677,42328
15678,42328
15679,42328
15680,42328
15681,42328
15682,42328
15683,42328
15684,42328
15685,42328
15686,42328
15687,42328
15688,42328
15689,42328
15690,42517
15691,42517
15692,42517
15693,42517
15694,42517
15695,42517
15696,42517
15697,42517
15698,42517
15699,42517
15700,42517
15701,42517
15702,42517
15703,42517
15704,42517
15705,42517
15706,42517
15707,42517
15708,42517
15709,42517
15710,42517
15711,42517
15712,42517
15713,42517
15714,42706
15715,42706
15716,42706
15717,42706
15718,42706
15719,42706
15720,42706
15721,42706
15722,42706
15723,42706
15724,42706
15725,42706
15726,42706
15727,42706
15728,42706
15729,42706
15730,42706
15731,42706
15732,42706
15733,42706
15734,42706
15735,42706
15736,42706
15737,42706
15738,42896
15739,42896
15740,42896
15741,42896
15742,42896
15743,42896
15744,42896
15745,42896
15746,42896
15747,42896
15748,42896
15749,42896
15750,42896
15751,42896
15752,42896
15753,42896
15754,42896
15755,42896
15756,42896
15757,42896
15758,42896
15759,42896
15760,42896
15761,42896
15762,43086
15763,43086
15764,43086
15765,43086
15766,43086
15767,43086
15768,43086
15769,43086
15770,43086
15771,43086
15772,43086
15773,43086
15774,43086
15775,43086
15776,43086
15777,43086
15778,43086
15779,43086
15780,43086
15781,43086
15782,43086
15783,43086
15784,43086
15785,43086
15786,43275
15787,43275
15788,43275
15789,43275
15790,43275
15791,43275
15792,43275
15793,43275
15794,43275
15795,43275
15796,43275
15797,43275
15798,43275
15799,43275
15800,43275
15801,43275
15802,43275
15803,43275
15804,43275
15805,43275
15806,43275
15807,43275
15808,43275
15809,43275
15810,43465
15811,43465
15812,43465
15813,43465
15814,43465
15815,43465
15816,43465
15817,43465
15818,43465
15819,43465
15820,43465
15821,43465
15822,43465
15823,43465
15824,43465
15825,43465
15826,43465
15827,43465
15828,43465
15829,43465
15830,43465
15831,43465
15832,43465
15833,43465
15834,43654
15835,43654
15836,43654
15837,43654
15838,43654
15839,43654
15840,43654
15841,43654
15842,43654
15843,43654
15844,43654
15845,43654
15846,43654
15847,43654
15848,43654
15849,43654
15850,43654
15851,43654
15852,43654
15853,43654
15854,43654
15855,43654
15856,43654
15857,43654
15858,43844
15859,43844
15860,43844
15861,43844
15862,43844
15863,43844
15864,43844
15865,43844
15866,43844
15867,43844
15868,43844
15869,43844
15870,43844
15871,43844
15872,43844
15873,43844
15874,43844
15875,43844
15876,43844
15877,43844
15878,43844
15879,43844
15880,43844
15881,43844
15882,44034
15883,44034
15884,44034
15885,44034
15886,44034
15887,44034
15888,44034
15889,44034
15890,44034
15891,44034
15892,44034
15893,44034
15894,44034
15895,44034
15896,44034
15897,44034
15898,44034
15899,44034
15900,44034
15901,44034
15902,44034
15903,44034
15904,44034
15905,44034
15906,44223
15907,44223
15908,44223
15909,44223
15910,44223
15911,44223
15912,44223
15913,44223
15914,44223
15915,44223
15916,44223
15917,44223
15918,44223
15919,44223
15920,44223
15921,44223
15922,44223
15923,44223
15924,44223
15925,44223
15926,44223
15927,44223
15928,44223
15929,44223
15930,44412
15931,44412
15932,44412
15933,44412
15934,44412
15935,44412
15936,44412
15937,44412
15938,44412
15939,44412
15940,44412
15941,44412
15942,44412
15943,44412
15944,44412
15945,44412
15946,44412
15947,44412
15948,44412
15949,44412
15950,44412
15951,44412
15952,44412
15953,44412
15954,44602
15955,44602
15956,44602
15957,44602
15958,44602
15959,44602
15960,44602
15961,44602
15962,44602
15963,44602
15964,44602
15965,44602
15966,44602
15967,44602
15968,44602
15969,44602
15970,44602
15971,44602
15972,44602
15973,44602
15974,44602
15975,44602
15976,44602
15977,44602
15978,44790
15979,44790
15980,44790
15981,44790
15982,44790
15983,44790
15984,44790
15985,44790
15986,44790
15987,44790
15988,44790
15989,44790
15990,44790
15991,44790
15992,44790
15993,44790
15994,44790
15995,44790
15996,44790
15997,44790
15998,44790
15999,44790
16000,44790
16001,44790
16002,44980
16003,44980
16004,44980
16005,44980
16006,44980
16007,44980
16008,44980
16009,44980
16010,44980
16011,44980
16012,44980
16013,44980
16014,44980
16015,44980
16016,44980
16017,44980
16018,44980
16019,44980
16020,44980
16021,44980
16022,44980
16023,44980
16024,44980
16025,44980
16026,45168
16027,45168
16028,45168
16029,45168
16030,45168
16031,45168
16032,45168
16033,45168
16034,45168
16035,45168
16036,45168
16037,45168
16038,45168
16039,45168
16040,45168
16041,45168
16042,45168
16043,45168
16044,45168
16045,45168
16046,45168
16047,45168
16048,45168
16049,45168
16050,45357
16051,45357
16052,45357
16053,45357
16054,45357
16055,45357
16056,45357
16057,45357
16058,45357
16059,45357
16060,45357
16061,45357
16062,45357
16063,45357
16064,45357
16065,45357
16066,45357
16067,45357
16068,45357
16069,45357
16070,45357
16071,45357
16072,45357
16073,45357
16074,45545
16075,45545
16076,45545
16077,45545
16078,45545
16079,45545
16080,45545
16081,45545
16082,45545
16083,45545
16084,45545
16085,45545
16086,45545
16087,45545
16088,45545
16089,45545
16090,45545
16091,45545
16092,45545
16093,45545
16094,45545
16095,45545
16096,45545
16097,45545
16098,45733
16099,45733
16100,45733
16101,45733
16102,45733
16103,45733
16104,45733
16105,45733
16106,45733
16107,45733
16108,45733
16109,45733
16110,45733
16111,45733
16112,45733
16113,45733
16114,45733
16115,45733
16116,45733
16117,45733
16118,45733
16119,45733
16120,45733
16121,45733
16122,45921
16123,45921
16124,45921
16125,45921
16126,45921
16127,45921
16128,45921
16129,45921
16130,45921
16131,45921
16132,45921
16133,45921
16134,45921
16135,45921
16136,45921
16137,45921
16138,45921
16139,45921
16140,45921
16141,45921
16142,45921
16143,45921
16144,45921
16145,45921
16146,46108
16147,46108
16148,46108
16149,46108
16150,46108
16151,46108
16152,46108
16153,46108
16154,46108
16155,46108
16156,46108
16157,46108
16158,46108
16159,46108
16160,46108
16161,46108
16162,46108
16163,46108
16164,46108
16165,46108
16166,46108
16167,46108
16168,46108
16169,46108
16170,46296
16171,46296
16172,46296
16173,46296
16174,46296
16175,46296
16176,46296
16177,46296
16178,46296
16179,46296
16180,46296
16181,46296
16182,46296
16183,46296
16184,46296
16185,46296
16186,46296
16187,46296
16188,46296
16189,46296
16190,46296
16191,46296
16192,46296
16193,46296
16194,46482
16195,46482
16196,46482
16197,46482
16198,46482
16199,46482
16200,46482
16201,46482
16202,46482
16203,46482
16204,46482
16205,46482
16206,46482
16207,46482
16208,46482
16209,46482
16210,46482
16211,46482
16212,46482
16213,46482
16214,46482
16215,46482
16216,46482
16217,46482
16218,46669
16219,46669
16220,46669
16221,46669
16222,46669
16223,46669
16224,46669
16225,46669
16226,46669
16227,46669
16228,46669
16229,46669
16230,46669
16231,46669
16232,46669
16233,46669
16234,46669
16235,46669
16236,46669
16237,46669
16238,46669
16239,46669
16240,46669
16241,46669
16242,46854
16243,46854
16244,46854
16245,46854
16246,46854
16247,46854
16248,46854
16249,46854
16250,46854
16251,46854
16252,46854
16253,46854
16254,46854
16255,46854
16256,46854
16257,46854
16258,46854
16259,46854
16260,46854
16261,46854
16262,46854
16263,46854
16264,46854
16265,46854
16266,47040
16267,47040
16268,47040
16269,47040
16270,47040
16271,47040
16272,47040
16273,47040
16274,47040
16275,47040
16276,47040
16277,47040
16278,47040
16279,47040
16280,47040
16281,47040
16282,47040
16283,47040
16284,47040
16285,47040
16286,47040
16287,47040
16288,47040
16289,47040
16290,47225
16291,47225
16292,47225
16293,47225
16294,47225
16295,47225
16296,47225
16297,47225
16298,47225
16299,47225
16300,47225
16301,47225
16302,47225
16303,47225
16304,47225
16305,47225
16306,47225
16307,47225
16308,47225
16309,47225
16310,47225
16311,47225
16312,47225
16313,47225
16314,47410
16315,47410
16316,47410
16317,47410
16318,47410
16319,47410
16320,47410
16321,47410
16322,47410
16323,47410
16324,47410
16325,47410
16326,47410
16327,47410
16328,47410
16329,47410
16330,47410
16331,47410
16332,47410
16333,47410
16334,47410
16335,47410
16336,47410
16337,47410
16338,47595
16339,47595
16340,47595
16341,47595
16342,47595
16343,47595
16344,47595
16345,47595
16346,47595
16347,47595
16348,47595
16349,47595
16350,47595
16351,47595
16352,47595
16353,47595
16354,47595
16355,47595
16356,47595
16357,47595
16358,47595
16359,47595
16360,47595
16361,47595
16362,47777
16363,47777
16364,47777
16365,47777
16366,47777
16367,47777
16368,47777
16369,47777
16370,47777
16371,47777
16372,47777
16373,47777
16374,47777
16375,47777
16376,47777
16377,47777
16378,47777
16379,47777
16380,47777
16381,47777
16382,47777
16383,47777
16384,47777
16385,47777
16386,47961
16387,47961
16388,47961
16389,47961
16390,47961
16391,47961
16392,47961
16393,47961
16394,47961
16395,47961
16396,47961
16397,47961
16398,47961
16399,47961
16400,47961
16401,47961
16402,47961
16403,47961
16404,47961
16405,47961
16406,47961
16407,47961
16408,47961
16409,47961
16410,48143
16411,48143
16412,48143
16413,48143
16414,48143
16415,48143
16416,48143
16417,48143
16418,48143
16419,48143
16420,48143
16421,48143
16422,48143
16423,48143
16424,48143
16425,48143
16426,48143
16427,48143
16428,48143
16429,48143
16430,48143
16431,48143
16432,48143
16433,48143
16434,48325
16435,48325
16436,48325
16437,48325
16438,48325
16439,48325
16440,48325
16441,48325
16442,48325
16443,48325
16444,48325
16445,48325
16446,48325
16447,48325
16448,48325
16449,48325
16450,48325
16451,48325
16452,48325
16453,48325
16454,48325
16455,48325
16456,48325
16457,48325
16458,48506
16459,48506
16460,48506
16461,48506
16462,48506
16463,48506
16464,48506
16465,48506
16466,48506
16467,48506
16468,48506
16469,48506
16470,48506
16471,48506
16472,48506
16473,48506
16474,48506
16475,48506
16476,48506
16477,48506
16478,48506
16479,48506
16480,48506
16481,48506
16482,48686
16483,48686
16484,48686
16485,48686
16486,48686
16487,48686
16488,48686
16489,48686
16490,48686
16491,48686
16492,48686
16493,48686
16494,48686
16495,48686
16496,48686
16497,48686
16498,48686
16499,48686
16500,48686
16501,48686
16502,48686
16503,48686
16504,48686
16505,48686
16506,48866
16507,48866
16508,48866
16509,48866
16510,48866
16511,48866
16512,48866
16513,48866
16514,48866
16515,48866
16516,48866
16517,48866
16518,48866
16519,48866
16520,48866
16521,48866
16522,48866
16523,48866
16524,48866
16525,48866
16526,48866
16527,48866
16528,48866
16529,48866
16530,49045
16531,49045
16532,49045
16533,49045
16534,49045
16535,49045
16536,49045
16537,49045
16538,49045
16539,49045
16540,49045
16541,49045
16542,49045
16543,49045
16544,49045
16545,49045
16546,49045
16547,49045
16548,49045
16549,49045
16550,49045
16551,49045
16552,49045
16553,49045
16554,49223
16555,49223
16556,49223
16557,49223
16558,49223
16559,49223
16560,49223
16561,49223
16562,49223
16563,49223
16564,49223
16565,49223
16566,49223
16567,49223
16568,49223
16569,49223
16570,49223
16571,49223
16572,49223
16573,49223
16574,49223
16575,49223
16576,49223
16577,49223
16578,49400
16579,49400
16580,49400
16581,49400
16582,49400
16583,49400
16584,49400
16585,49400
16586,49400
16587,49400
16588,49400
16589,49400
16590,49400
16591,49400
16592,49400
16593,49400
16594,49400
16595,49400
16596,49400
16597,49400
16598,49400
16599,49400
16600,49400
16601,49400
16602,49577
16603,49577
16604,49577
16605,49577
16606,49577
16607,49577
16608,49577
16609,49577
16610,49577
16611,49577
16612,49577
16613,49577
16614,49577
16615,49577
16616,49577
16617,49577
16618,49577
16619,49577
16620,49577
16621,49577
16622,49577
16623,49577
16624,49577
16625,49577
16626,49751
16627,49751
16628,49751
16629,49751
16630,49751
16631,49751
16632,49751
16633,49751
16634,49751
16635,49751
16636,49751
16637,49751
16638,49751
16639,49751
16640,49751
16641,49751
16642,49751
16643,49751
16644,49751
16645,49751
16646,49751
16647,49751
16648,49751
16649,49751
16650,49926
16651,49926
16652,49926
16653,49926
16654,49926
16655,49926
16656,49926
16657,49926
16658,49926
16659,49926
16660,49926
16661,49926
16662,49926
16663,49926
16664,49926
16665,49926
16666,49926
16667,49926
16668,49926
16669,49926
16670,49926
16671,49926
16672,49926
16673,49926
16674,50099
16675,50099
16676,50099
16677,50099
16678,50099
16679,50099
16680,50099
16681,50099
16682,50099
16683,50099
16684,50099
16685,50099
16686,50099
16687,50099
16688,50099
16689,50099
16690,50099
16691,50099
16692,50099
16693,50099
16694,50099
16695,50099
16696,50099
16697,50099
16698,50272
16699,50272
16700,50272
16701,50272
16702,50272
16703,50272
16704,50272
16705,50272
16706,50272
16707,50272
16708,50272
16709,50272
16710,50272
16711,50272
16712,50272
16713,50272
16714,50272
16715,50272
16716,50272
16717,50272
16718,50272
16719,50272
16720,50272
16721,50272
16722,50443
16723,50443
16724,50443
16725,50443
16726,50443
16727,50443
16728,50443
16729,50443
16730,50443
16731,50443
16732,50443
16733,50443
16734,50443
16735,50443
16736,50443
16737,50443
16738,50443
16739,50443
16740,50443
16741,50443
16742,50443
16743,50443
16744,50443
16745,50443
16746,50612
16747,50612
16748,50612
16749,50612
16750,50612
16751,50612
16752,50612
16753,50612
16754,50612
16755,50612
16756,50612
16757,50612
16758,50612
16759,50612
16760,50612
16761,50612
16762,50612
16763,50612
16764,50612
16765,50612
16766,50612
16767,50612
16768,50612
16769,50612
16770,50781
16771,50781
16772,50781
16773,50781
16774,50781
16775,50781
16776,50781
16777,50781
16778,50781
16779,50781
16780,50781
16781,50781
16782,50781
16783,50781
16784,50781
16785,50781
16786,50781
16787,50781
16788,50781
16789,50781
16790,50781
16791,50781
16792,50781
16793,50781
16794,50948
16795,50948
16796,50948
16797,50948
16798,50948
16799,50948
16800,50948
16801,50948
16802,50948
16803,50948
16804,50948
16805,50948
16806,50948
16807,50948
16808,50948
16809,50948
16810,50948
16811,50948
16812,50948
16813,50948
16814,50948
16815,50948
16816,50948
16817,50948
16818,51114
16819,51114
16820,51114
16821,51114
16822,51114
16823,51114
16824,51114
16825,51114
16826,51114
16827,51114
16828,51114
16829,51114
16830,51114
16831,51114
16832,51114
16833,51114
16834,51114
16835,51114
16836,51114
16837,51114
16838,51114
16839,51114
16840,51114
16841,51114
16842,51279
16843,51279
16844,51279
16845,51279
16846,51279
16847,51279
16848,51279
16849,51279
16850,51279
16851,51279
16852,51279
16853,51279
16854,51279
16855,51279
16856,51279
16857,51279
16858,51279
16859,51279
16860,51279
16861,51279
16862,51279
16863,51279
16864,51279
16865,51279
16866,51442
16867,51442
16868,51442
16869,51442
16870,51442
16871,51442
16872,51442
16873,51442
16874,51442
16875,51442
16876,51442
16877,51442
16878,51442
16879,51442
16880,51442
16881,51442
16882,51442
16883,51442
16884,51442
16885,51442
16886,51442
16887,51442
16888,51442
16889,51442
16890,51604
16891,51604
16892,51604
16893,51604
16894,51604
16895,51604
16896,51604
16897,51604
16898,51604
16899,51604
16900,51604
16901,51604
16902,51604
16903,51604
16904,51604
16905,51604
16906,51604
16907,51604
16908,51604
16909,51604
16910,51604
16911,51604
16912,51604
16913,51604
16914,51764
16915,51764
16916,51764
16917,51764
16918,51764
16919,51764
16920,51764
16921,51764
16922,51764
16923,51764
16924,51764
16925,51764
16926,51764
16927,51764
16928,51764
16929,51764
16930,51764
16931,51764
16932,51764
16933,51764
16934,51764
16935,51764
16936,51764
16937,51764
16938,51922
16939,51922
16940,51922
16941,51922
16942,51922
16943,51922
16944,51922
16945,51922
16946,51922
16947,51922
16948,51922
16949,51922
16950,51922
16951,51922
16952,51922
16953,51922
16954,51922
16955,51922
16956,51922
16957,51922
16958,51922
16959,51922
16960,51922
16961,51922
16962,52079
16963,52079
16964,52079
16965,52079
16966,52079
16967,52079
16968,52079
16969,52079
16970,52079
16971,52079
16972,52079
16973,52079
16974,52079
16975,52079
16976,52079
16977,52079
16978,52079
16979,52079
16980,52079
16981,52079
16982,52079
16983,52079
16984,52079
16985,52079
16986,52234
16987,52234
16988,52234
16989,52234
16990,52234
16991,52234
16992,52234
16993,52234
16994,52234
16995,52234
16996,52234
16997,52234
16998,52234
16999,52234
17000,52234
17001,52234
17002,52234
17003,52234
17004,52234
17005,52234
17006,52234
17007,52234
17008,52234
17009,52234
17010,52388
17011,52388
17012,52388
17013,52388
17014,52388
17015,52388
17016,52388
17017,52388
17018,52388
17019,52388
17020,52388
17021,52388
17022,52388
17023,52388
17024,52388
17025,52388
17026,52388
17027,52388
17028,52388
17029,52388
17030,52388
17031,52388
17032,52388
17033,52388
17034,52539
17035,52539
17036,52539
17037,52539
17038,52539
17039,52539
17040,52539
17041,52539
17042,52539
17043,52539
17044,52539
17045,52539
17046,52539
17047,52539
17048,52539
17049,52539
17050,52539
17051,52539
17052,52539
17053,52539
17054,52539
17055,52539
17056,52539
17057,52539
17058,52688
17059,52688
17060,52688
17061,52688
17062,52688
17063,52688
17064,52688
17065,52688
17066,52688
17067,52688
17068,52688
17069,52688
17070,52688
17071,52688
17072,52688
17073,52688
17074,52688
17075,52688
17076,52688
17077,52688
17078,52688
17079,52688
17080,52688
17081,52688
17082,52836
17083,52836
17084,52836
17085,52836
17086,52836
17087,52836
17088,52836
17089,52836
17090,52836
17091,52836
17092,52836
17093,52836
17094,52836
17095,52836
17096,52836
17097,52836
17098,52836
17099,52836
17100,52836
17101,52836
17102,52836
17103,52836
17104,52836
17105,52836
17106,52981
17107,52981
17108,52981
17109,52981
17110,52981
17111,52981
17112,52981
17113,52981
17114,52981
17115,52981
17116,52981
17117,52981
17118,52981
17119,52981
17120,52981
17121,52981
17122,52981
17123,52981
17124,52981
17125,52981
17126,52981
17127,52981
17128,52981
17129,52981
17130,53123
17131,53123
17132,53123
17133,53123
17134,53123
17135,53123
17136,53123
17137,53123
17138,53123
17139,53123
17140,53123
17141,53123
17142,53123
17143,53123
17144,53123
17145,53123
17146,53123
17147,53123
17148,53123
17149,53123
17150,53123
17151,53123
17152,53123
17153,53123
17154,53264
17155,53264
17156,53264
17157,53264
17158,53264
17159,53264
17160,53264
17161,53264
17162,53264
17163,53264
17164,53264
17165,53264
17166,53264
17167,53264
17168,53264
17169,53264
17170,53264
17171,53264
17172,53264
17173,53264
17174,53264
17175,53264
17176,53264
17177,53264
17178,53403
17179,53403
17180,53403
17181,53403
17182,53403
17183,53403
17184,53403
17185,53403
17186,53403
17187,53403
17188,53403
17189,53403
17190,53403
17191,53403
17192,53403
17193,53403
17194,53403
17195,53403
17196,53403
17197,53403
17198,53403
17199,53403
17200,53403
17201,53403
17202,53539
17203,53539
17204,53539
17205,53539
17206,53539
17207,53539
17208,53539
17209,53539
17210,53539
17211,53539
17212,53539
17213,53539
17214,53539
17215,53539
17216,53539
17217,53539
17218,53539
17219,53539
17220,53539
17221,53539
17222,53539
17223,53539
17224,53539
17225,53539
17226,53672
17227,53672
17228,53672
17229,53672
17230,53672
17231,53672
17232,53672
17233,53672
17234,53672
17235,53672
17236,53672
17237,53672
17238,53672
17239,53672
17240,53672
17241,53672
17242,53672
17243,53672
17244,53672
17245,53672
17246,53672
17247,53672
17248,53672
17249,53672
17250,53803
17251,53803
17252,53803
17253,53803
17254,53803
17255,53803
17256,53803
17257,53803
17258,53803
17259,53803
17260,53803
17261,53803
17262,53803
17263,53803
17264,53803
17265,53803
17266,53803
17267,53803
17268,53803
17269,53803
17270,53803
17271,53803
17272,53803
17273,53803
17274,53932
17275,53932
17276,53932
17277,53932
17278,53932
17279,53932
17280,53932
17281,53932
17282,53932
17283,53932
17284,53932
17285,53932
17286,53932
17287,53932
17288,53932
17289,53932
17290,53932
17291,53932
17292,53932
17293,53932
17294,53932
17295,53932
17296,53932
17297,53932
17298,54058
17299,54058
17300,54058
17301,54058
17302,54058
17303,54058
17304,54058
17305,54058
17306,54058
17307,54058
17308,54058
17309,54058
17310,54058
17311,54058
17312,54058
17313,54058
17314,54058
17315,54058
17316,54058
17317,54058
17318,54058
17319,54058
17320,54058
17321,54058
17322,54180
17323,54180
17324,54180
17325,54180
17326,54180
17327,54180
17328,54180
17329,54180
17330,54180
17331,54180
17332,54180
17333,54180
17334,54180
17335,54180
17336,54180
17337,54180
17338,54180
17339,54180
17340,54180
17341,54180
17342,54180
17343,54180
